id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
786791,Downtown Oporto - 1 bedroom Studio,4147879,António,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15821,-8.6124,Entire home/apt,25,2,70,05/09/2020,0.71,1,365
819535,Clérigos Room | Historic Centre,2220420,Tomás,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14452,-8.61166,Private room,33,2,675,05/01/2021,6.84,9,338
827208,Sailing boat near the beach,4338551,Aude,MATOSINHOS,Matosinhos e Leça da Palmeira,41.1868,-8.70497,Entire home/apt,65,2,10,14/08/2019,0.11,1,358
829780,Confort &Nature in peaceful village,4346713,Dulce,AROUCA,Canelas e Espiunca,40.99038,-8.21421,Entire home/apt,175,3,19,18/08/2019,0.21,2,355
852698,Central House with 2 bedrooms and private garden,2861881,Sofia & Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14722,-8.60383,Entire home/apt,150,1,7,22/08/2018,0.07,7,0
853908,A Casa Formosa - MidCentury Haven,185209,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14905,-8.60905,Entire home/apt,79,2,139,13/09/2020,1.48,6,286
863923,Near the City Park and the sea,1573706,Maria Julieta,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.17111,-8.66351,Private room,35,2,182,07/03/2020,1.9,1,362
870040,Back-to-Back House I - City Centre,4585046,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15117,-8.61461,Entire home/apt,55,2,329,01/11/2020,3.51,2,252
878879,1 bedroom for 1-3 persons,2554908,Yuriy,GONDOMAR,Rio Tinto,41.17257,-8.56586,Private room,76,1,0,,,1,365
879013,Apartment at Ramalde metro station,4646480,Rui,PORTO,Ramalde,41.17216,-8.63899,Entire home/apt,25,28,183,02/01/2020,2.01,2,365
880881,Downtown with terrace - 4 Bedrooms,4656501,Ox,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15066,-8.60775,Entire home/apt,200,3,71,23/02/2020,0.89,1,191
887198,NICE FLAT IN THE CENTRE OF PORTO,4704294,Mariana,PORTO,Bonfim,41.14546,-8.59695,Entire home/apt,45,2,174,17/09/2019,1.79,1,256
901441,Go2oporto @ Ribeira do Porto 1,399503,Go2oporto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14823,-8.62012,Entire home/apt,71,2,12,19/01/2020,0.18,13,358
901491,Go2oporto @ Ribeira do Porto 2,399503,Go2oporto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14794,-8.62098,Entire home/apt,71,2,2,10/02/2016,0.03,13,359
901558,Go2oporto @ Ribeira do Porto 3,399503,Go2oporto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14042,-8.6159,Entire home/apt,83,2,5,19/07/2019,0.05,13,345
921051,Coastal Vacations border Portugal,4949154,Clotilde,VILA NOVA DE GAIA,São Félix da Marinha,41.02538,-8.64127,Entire home/apt,91,1,6,23/08/2017,0.09,2,365
927972,downtown|84 Historic Centre Duplex,4994754,Oportodowntown|84,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14297,-8.61462,Entire home/apt,153,2,281,21/09/2020,2.96,2,323
950981,Go2oporto @ Reboleira Side,399503,Go2oporto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14909,-8.61976,Entire home/apt,123,2,61,15/08/2018,0.65,13,364
969918,"city centre, view to Douro river, private parking",3148983,Rosinda,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14275,-8.60506,Entire home/apt,80,3,58,23/06/2018,0.63,2,365
982730,Majestic Apartment In Downtown Port,2868260,Henrique,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14782,-8.60519,Entire home/apt,45,2,106,08/11/2020,1.27,2,1
1000044,Room in Ribeira Porto view River,5497765,Filipa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.13994,-8.61363,Entire home/apt,95,2,126,03/11/2019,1.34,1,365
1023015,House w/pool Near the Beach-Espinho,559704,Armando,ESPINHO,Anta e Guetim,40.99902,-8.61646,Entire home/apt,70,2,81,06/09/2020,0.87,3,365
1072112,Vitória 392 - Central Loft,5897201,Marco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14204,-8.61797,Entire home/apt,44,2,450,09/11/2020,4.75,17,281
1075476,cozy studio in downtown - poss. parking SIL3F,1266562,Oporto,PORTO,Bonfim,41.14665,-8.59936,Entire home/apt,50,2,175,19/01/2020,2,19,349
1081354,DOURO Apartments - Studio PORTOview,1675750,Douro,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.14245,-8.62651,Entire home/apt,66,1,453,01/01/2021,4.78,18,364
1083736,Vitória 392 - Central  Apartment,5897201,Marco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14396,-8.61734,Entire home/apt,46,2,145,14/03/2020,1.53,17,291
1096376,Urban apartment - Casa da Portela (no.5105/AL),6024220,Maria João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14409,-8.61145,Entire home/apt,83,2,97,18/10/2019,1.04,1,358
1119084,Perto da Praia e do Porto.,6020311,Maria,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.09142,-8.65001,Entire home/apt,52,5,4,30/11/2020,0.05,2,353
1119174,Apartment in Oporto Historic center,6141709,Cidade,PORTO,Bonfim,41.16004,-8.60238,Entire home/apt,80,3,6,05/03/2016,0.07,3,321
1140721,PORTA 33 I PORTO STUDIO Trindade Coelho Street,802361,Mariana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14543,-8.6126,Entire home/apt,15,10,464,19/10/2020,4.91,11,0
1144090,O'Porto Studio | Historic Center,2220420,Tomás,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14826,-8.61574,Entire home/apt,50,2,470,05/09/2020,4.98,9,343
1165025,17 Largo Viriato Historic Center,5723366,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14583,-8.62022,Entire home/apt,60,2,211,08/12/2019,2.26,3,364
1168784,Mouzinho 134 - Hist Center - Green,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14295,-8.61372,Entire home/apt,75,30,317,30/08/2020,3.4,9,362
1170448,GuestHouse Pool&Sea Espinho Oporto,6317610,Isa,ESPINHO,Anta e Guetim,40.99925,-8.61615,Entire home/apt,70,2,60,02/01/2020,0.65,4,365
1179009,Three Houses Hotel - New Apartment,6450606,Joana,PORTO,Lordelo do Ouro e Massarelos,41.15328,-8.62524,Entire home/apt,105,1,5,01/01/2021,0.05,5,365
1179607,Three Houses O - New Duplex,6450606,Joana,PORTO,Lordelo do Ouro e Massarelos,41.15326,-8.62522,Entire home/apt,105,1,8,08/05/2016,0.09,5,365
1185985,Green House,6485316,Paula,PORTO,Lordelo do Ouro e Massarelos,41.14808,-8.63118,Entire home/apt,50,30,79,15/03/2020,0.85,1,44
1192674,4 Bedroom Apartment  - Porto,6518808,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16431,-8.62965,Entire home/apt,89,2,206,12/10/2020,2.2,2,345
1195977,Porto-amazing room with ensuite,6535569,Maria,MAIA,Pedrouços,41.18877,-8.58364,Private room,30,2,4,19/03/2018,0.04,1,358
1198320,Amazing River Views - charming Studio,680010,Liana,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1386,-8.61002,Entire home/apt,65,2,86,09/12/2019,0.93,9,0
1207275,Mouzinho 134 - Hist Center - Blue,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14298,-8.61363,Entire home/apt,170,30,376,15/08/2020,4.05,9,353
1209353,Shining view in the city heart 5,1630185,David,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14364,-8.61628,Entire home/apt,70,3,11,15/08/2019,0.16,9,350
1225077,Porto,5329893,Francisca,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.18584,-8.65598,Entire home/apt,50,3,31,08/10/2019,0.39,2,105
1233784,PORTA33 I PORTO PENTHOUSE Duplex at Rua das Flores,802361,Mariana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14445,-8.61034,Entire home/apt,48,10,591,23/10/2020,6.35,11,14
1257019,Casa 22 ***** City centre cozy apartment!,6847458,Kiki & Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1456,-8.60623,Entire home/apt,44,4,225,08/09/2020,2.42,4,365
1263840,CHARMING ATTIC ROOM & WC + GARDEN,5732545,Teresa & Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16099,-8.62395,Private room,40,3,231,02/11/2019,2.78,1,180
1264015,NERVO Apartment,6492034,Bruno,PORTO,Bonfim,41.14447,-8.59764,Entire home/apt,40,2,440,11/10/2020,4.77,1,44
1268146,Light and colorful cosy studio,6250742,Fred,PORTO,Paranhos,41.18221,-8.60921,Entire home/apt,46,2,40,15/08/2020,0.7,5,0
1276681,House with garden Porto center,2807031,Pedro,PORTO,Bonfim,41.1458,-8.59793,Private room,40,3,89,05/01/2020,1.11,2,365
1277754,River&Bridges apartments 2 in Porto,3326280,Lurdes,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13846,-8.61222,Entire home/apt,38,3,299,22/10/2020,3.22,2,329
1284759,ABEL'S IN DOWNTOWN - THE PLACE TO BE 1 OF 2,6989703,Abel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14739,-8.61825,Entire home/apt,39,1,529,11/01/2021,5.78,6,19
1288357,Vitória - Central and Rustic Studio,5897201,Marco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14414,-8.61563,Entire home/apt,38,2,379,27/10/2020,4.08,17,258
1289907,Mouzinho 134 - Hist Center - White,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14298,-8.61363,Entire home/apt,75,30,453,23/08/2020,4.88,9,357
1293257,Mouzinho 134 - Hist Center - Pink,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14298,-8.61363,Entire home/apt,75,30,351,12/03/2020,3.79,9,355
1296230,Wine Hostel - Private Room Ensuit,7048197,Wine,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14427,-8.61611,Private room,44,1,1,15/09/2014,0.01,6,304
1296253,Wine Hostel -  4 Bed Mixed Dorm Ensuite,7048197,Wine,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14433,-8.61772,Shared room,14,1,41,26/10/2020,0.51,6,2
1296270,Wine Hostel - 6 Bed Mixed Dorm / Shared bathroom,7048197,Wine,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14549,-8.61699,Shared room,13,1,80,12/02/2020,1.01,6,337
1296278,Wine Hostel - 6 Bed Mixed Dorm  Ensuite,7048197,Wine,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14503,-8.61554,Shared room,14,1,66,21/09/2019,0.8,6,335
1296281,Wine Hostel - 8 Bed  Mixed Dorm / Shared bathroom,7048197,Wine,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1451,-8.61682,Shared room,12,1,50,11/03/2020,0.62,6,335
1298881,Simple River View Apt for 4!,2728741,Innvict,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14087,-8.61665,Entire home/apt,24,1,181,27/07/2020,1.97,7,365
1299930,Cozy studio w/free parking - Oporto,7067789,Manuela,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13848,-8.61174,Entire home/apt,50,2,168,20/10/2020,1.84,2,314
1299933,Apartment center w/free parking,7067789,Manuela,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13806,-8.61345,Entire home/apt,50,2,111,27/10/2020,1.27,2,352
1300020,FOZ DO DOURO HOUSE,7067511,Susana,VILA NOVA DE GAIA,Canidelo,41.13495,-8.649,Entire home/apt,220,3,10,11/06/2019,0.11,1,363
1302618,Mouzinho 134 - Hist Center - Grey,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14298,-8.61363,Entire home/apt,75,30,413,20/09/2020,4.48,9,2
1304318,5 minute walk to River Douro?,7090133,Pedro,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13269,-8.60848,Private room,14,2,139,26/04/2018,1.56,1,0
1306861,Mouzinho 134 - Hist Center - Brown,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14295,-8.61372,Entire home/apt,75,30,419,14/03/2020,4.54,9,362
1306890,Mouzinho 134 - Hist Center - Orange,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14295,-8.61372,Entire home/apt,75,30,496,13/09/2020,5.38,9,356
1307418,Beautiful River View Studio For 2!,2728741,Innvict,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14068,-8.61642,Entire home/apt,24,1,260,12/10/2020,2.84,7,365
1317232,Gorgeous River View Studio For 2!,2728741,Innvict,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14087,-8.61665,Entire home/apt,24,1,238,02/01/2021,2.6,7,365
1330652,B&B Luxury Suite (Low Cost),7218300,Manuel,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12395,-8.61502,Private room,49,1,104,26/01/2020,1.13,2,365
1332238,Welcome to So Cool Hostel Porto!,7226039,So Cool Hostel Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15642,-8.62043,Shared room,18,1,72,20/10/2019,0.85,12,365
1334834,RIVERFRONT APARTMENT IN CENTER OF PORTO,7238676,Joao,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1429,-8.61962,Entire home/apt,60,2,298,03/03/2020,3.6,3,364
1338982,Wine apartments 1 - Ribeira one bedroom apartment,7260938,Carlos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14303,-8.61465,Entire home/apt,34,2,26,08/12/2019,0.32,3,364
1347859,Young flat: great view with hammock,5265554,Tiago'S House,GONDOMAR,"Gondomar (São Cosme), Valbom e Jovim",41.1457,-8.55635,Private room,8509,3,45,29/09/2016,0.49,1,0
1363589,Amazing River View Apt For 2!,2728741,Innvict,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14087,-8.61665,Hotel room,24,1,194,31/10/2020,2.13,7,365
1366674,Spot Apartments - Trindade 4,582444,Spot,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15225,-8.60865,Entire home/apt,44,1,65,02/01/2021,0.72,18,352
1380068,"CASAS DO PORTO - One BR Apartment ""Classic""",7474213,Olívia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14221,-8.61542,Entire home/apt,90,7,1,02/10/2013,0.01,8,353
1380766,"CASAS DO PORTO - Two BR Apartment ""Elegance""",7474213,Olívia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14221,-8.61542,Entire home/apt,135,7,19,26/07/2018,0.21,8,365
1380958,"CASAS DO PORTO - One BR Apartment ""Classic""",7474213,Olívia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14221,-8.61542,Entire home/apt,90,7,7,18/04/2015,0.08,8,365
1381046,"CASAS DO PORTO - Two BR Apartment ""Elegance""",7474213,Olívia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14221,-8.61542,Entire home/apt,135,7,21,22/04/2017,0.23,8,365
1381092,"CASAS DO PORTO - Superior 2 BR Apartment ""Deluxe""",7474213,Olívia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14221,-8.61542,Entire home/apt,140,7,16,25/06/2018,0.17,8,355
1381777,Garden House 1680,7481683,Ruca,VILA NOVA DE GAIA,Arcozelo,41.0426,-8.64949,Entire home/apt,169,4,49,03/01/2021,0.55,2,287
1384405,DOURO Apartments - Palácio da Bolsa 2,1675750,Douro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14241,-8.61518,Entire home/apt,69,1,66,11/09/2017,0.72,18,257
1391455,Spot Apartments - Trindade 3,582444,Spot,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15321,-8.61181,Entire home/apt,44,1,23,11/10/2020,0.26,18,337
1396673,Dream corner by waterfalls,680010,Liana,PAREDES,Parada de Todeia,41.15718,-8.37869,Entire home/apt,249,2,7,02/09/2020,0.13,9,1
1411857,"Port Wine, Romantic view, Large 2bedr 2bath",2659631,Cristina,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13698,-8.62414,Entire home/apt,10,3,148,01/10/2020,1.62,1,188
1420956,Century-Old Home at ARTS DISTRICT,7420614,Andreia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15059,-8.62129,Private room,50,2,371,21/10/2019,4.08,1,0
1428526,Stunning Views to Porto FreeParking,7682448,Joana & Miguel,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.141,-8.63469,Entire home/apt,50,2,250,07/09/2020,2.72,8,0
1430405,Basic Studio With Top Location and Views . Carmo 3,3944088,Estudios,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14728,-8.61783,Entire home/apt,49,3,268,13/03/2020,2.96,7,364
1431918,Feel Porto Panoramic Townhouse (Terrace),2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15366,-8.60762,Entire home/apt,103,1,61,24/09/2020,0.68,65,267
1432272,"Feel Porto Downtown City Break (Groups, Families)",2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15028,-8.60696,Entire home/apt,135,1,97,05/03/2020,1.06,65,358
1433439,B&B High quality room in a Luxury flat,7218300,Manuel,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.1237,-8.61288,Private room,23,1,200,18/10/2020,2.18,2,365
1437251,"Stone House 2, com terraço e Wi-Fi",7720702,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15633,-8.60756,Entire home/apt,90,3,81,09/12/2019,1.01,2,269
1437344,"Chalé encantador, de estilo rural",7720982,Rogério,SANTA MARIA DA FEIRA,"Santa Maria da Feira, Travanca, Sanfins e Espargo",40.91901,-8.57506,Entire home/apt,153,2,6,18/11/2019,0.13,1,322
1450237,Studio Apartment,7782764,João,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.19165,-8.60639,Entire home/apt,56,3,27,01/11/2020,0.3,5,228
1459519,"T3 com piscina e jacuzzi - ""Tristão e Isolda""",7823650,Tiago,VALE DE CAMBRA,Macieira de Cambra,40.86477,-8.36892,Entire home/apt,90,2,35,21/09/2020,0.49,8,349
1476266,Porto Beach Apartment,7900833,António,VILA NOVA DE GAIA,Canidelo,41.12552,-8.66609,Entire home/apt,100,3,10,04/01/2021,0.11,1,212
1476656,Studio with terrace @ historic centre,504285,Raul,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14445,-8.61753,Entire home/apt,55,3,357,22/11/2020,3.9,3,342
1479953,Flat in Oporto main street,6141709,Cidade,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15326,-8.6066,Entire home/apt,100,1,3,28/07/2014,0.03,3,0
1481442,Ribeira Cinema Apartments - 2 Bedrooms Apartment,1619243,Tomé Receptionist,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14114,-8.6091,Entire home/apt,105,1,14,09/01/2021,0.16,6,340
1488437,Foz Gardens,7959537,Manuela,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.1495,-8.66763,Entire home/apt,43,2,2,28/08/2020,0.06,1,166
1492432,Fabrica House downtown cozy WIFI,7977641,Gisela,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14701,-8.61395,Entire home/apt,69,1,592,16/03/2020,6.54,3,365
1525964,Quarto Suite com acesso a terraço,7782764,João,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.19283,-8.60735,Private room,28,5,17,30/11/2020,0.21,5,335
1530971,Nice apartment for a stay in Porto,8164933,Patrick,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.08579,-8.63671,Entire home/apt,43,1,12,16/09/2019,0.22,1,364
1543906,Casa de Coelhosa - Alojamento local,8228380,Carlos,VALE DE CAMBRA,São Pedro de Castelões,40.83807,-8.40078,Entire home/apt,321,1,18,18/10/2020,0.26,1,365
1543965,Retro Portuguese/S.João Theater,8228627,Natacha,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14438,-8.60695,Entire home/apt,45,3,247,16/03/2020,2.72,1,365
1545220,house with backyard,867831,Carla,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.12448,-8.62879,Entire home/apt,80,3,50,16/08/2020,0.55,1,365
1548917,CASA EM CALDAS DE SÃO JORGE-PIGEIROS PORTUGAL,5667552,Manuel,SANTA MARIA DA FEIRA,Caldas de São Jorge e de Pigeiros,40.95339,-8.48301,Entire home/apt,53,2,29,12/10/2020,0.37,1,364
1553544,Apartment in newly renewed building,8272913,Ricardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15453,-8.61608,Entire home/apt,40,180,37,28/08/2020,0.69,17,0
1560882,Feel Porto Douro Marina (Beach),2228036,Rui,VILA NOVA DE GAIA,Canidelo,41.13386,-8.64899,Entire home/apt,77,1,34,03/11/2019,0.39,65,346
1574038,COSY D.LUIS BRIDGE APARTMENT,8366072,Filipa & Bryan,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13481,-8.61131,Private room,60,1,132,29/12/2019,3.75,3,255
1590407,3RoomApartment Vila do Conde/Porto,8455542,Rosário E Jorge Da Costa,VILA DO CONDE,Vila do Conde,41.34915,-8.75021,Entire home/apt,60,3,23,17/08/2020,0.29,1,363
1600427,Garden House Downtown with Garage,8529851,Jorge,PORTO,Bonfim,41.14575,-8.59798,Entire home/apt,53,3,118,19/10/2020,1.32,3,353
1640990,"Apartment with pool, gym and tennis",5897201,Marco,MATOSINHOS,Matosinhos e Leça da Palmeira,41.19458,-8.69259,Entire home/apt,65,2,64,04/10/2020,0.76,17,207
1642645,HOUSE WITH GARDEN IN A TRUE BAIRRO,8720266,Nuno & Sara,PORTO,Bonfim,41.1555,-8.60354,Entire home/apt,80,3,228,10/08/2020,2.65,1,1
1657483,"Pretty flat with terrace, host 6",680010,Liana,PORTO,Bonfim,41.14627,-8.59439,Entire home/apt,45,1,87,16/07/2020,0.97,9,309
1680589,Dream View In Trendy Pvt Condo Penthouse Apt,1818634,Claudia,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.1528,-8.66868,Entire home/apt,125,2,56,28/09/2020,0.62,1,354
1694480,Ribeira Cinema Apartments _ 1 Bedroom Apartment,1619243,Tomé Receptionist,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14114,-8.6091,Entire home/apt,91,1,9,09/12/2020,0.11,6,284
1694547,Ribeira Cinema Apartments _ Superior Studios,1619243,Tomé Receptionist,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14114,-8.6091,Entire home/apt,91,1,14,10/01/2021,2.37,6,281
1712267,Spot Apartments - Trindade 2,582444,Spot,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15414,-8.61103,Entire home/apt,44,1,44,04/02/2021,0.51,18,1
1714665,Apartamentos Villa Bolhão - Vista Pátio,9043471,Idalina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14913,-8.60664,Entire home/apt,90,2,0,,,8,364
